Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202312,244,22020,C,Fargo  ND-MN ,902,902,277830,0,0,0,0,0,0,14,1204,185833,866,866,262358,0,0,0,0,0,0,14,1204,185833
202312,246,22180,C,Fayetteville  NC ,2543,2543,524519,2,4,521,0,0,0,0,0,0,1852,1852,427208,2,4,521,0,0,0,0,0,0
202312,258,23060,C,Fort Wayne  IN ,1693,1693,568610,23,46,5011,2,6,600,37,748,97631,74,74,25032,2,4,550,0,0,0,0,0,0
202312,260,23420,C,Fresno  CA ,2398,2398,798368,1,2,348,4,12,1200,80,811,141648,2171,2171,722301,1,2,348,4,12,1200,71,764,131234
202312,260,25260,C,Hanford-Corcoran  CA ,573,573,178183,5,10,1911,7,24,4802,12,140,15223,196,196,49839,0,0,0,0,0,0,0,0,0
202312,260,31460,C,Madera  CA ,1109,1109,342730,0,0,0,0,0,0,0,0,0,1109,1109,342730,0,0,0,0,0,0,0,0,0
202312,264,23540,C,Gainesville  FL ,1322,1322,361167,8,16,1749,0,0,0,15,929,103140,384,384,87674,0,0,0,0,0,0,0,0,0
202312,266,24340,C,Grand Rapids-Kentwood  MI ,2288,2288,764579,43,86,16594,42,161,29610,55,1181,215737,1916,1916,648911,26,52,9096,38,148,26254,13,540,96926
202312,266,34740,C,Muskegon  MI ,330,330,88383,7,14,2439,0,0,0,0,0,0,215,215,60138,2,4,1000,0,0,0,0,0,0
202312,267,24580,C,Green Bay  WI ,571,571,225239,83,166,30589,1,4,70,24,309,32924,511,511,205540,13,26,6549,0,0,0,21,291,31694
202312,268,15500,C,Burlington  NC ,1641,1641,261493,3,6,385,0,0,0,29,1083,92746,1641,1641,261493,3,6,385,0,0,0,29,1083,92746
202312,268,24660,C,Greensboro-High Point  NC ,2312,2312,607680,22,44,5996,0,0,0,37,1137,183308,1646,1646,468112,17,34,4256,0,0,0,1,42,7500
202312,268,49180,C,Winston-Salem  NC ,3521,3521,987668,5,10,2056,1,3,276,60,1494,171407,3165,3165,903780,5,10,2056,0,0,0,48,1434,169041
202312,272,24780,C,Greenville  NC ,945,945,187686,20,40,5779,0,0,0,14,384,45172,603,603,116307,20,40,5779,0,0,0,14,384,45172
202312,273,24860,C,Greenville-Anderson  SC ,6731,6731,2051619,197,394,42111,38,140,12539,27,463,88603,6355,6355,1948601,195,390,41673,38,140,12539,27,463,88603
202312,273,43900,C,Spartanburg  SC ,2824,2824,523852,1,2,485,0,0,0,3,41,4918,202,202,68618,1,2,485,0,0,0,0,0,0
202312,276,23900,C,Gettysburg  PA ,338,338,84253,0,0,0,0,0,0,0,0,0,338,338,84253,0,0,0,0,0,0,0,0,0
202312,276,25420,C,Harrisburg-Carlisle  PA ,1282,1282,328048,9,18,1711,11,41,7345,43,542,68023,881,881,239160,9,18,1711,11,41,7345,20,316,40427
202312,276,30140,C,Lebanon  PA ,202,202,28271,1,2,341,0,0,0,4,49,7682,22,22,5528,0,0,0,0,0,0,1,34,5413
202312,276,49620,C,York-Hanover  PA ,941,941,243367,4,8,1103,6,24,5060,20,170,22449,494,494,125985,1,2,474,6,24,5060,17,146,20673
202312,277,25500,C,Harrisonburg  VA ,500,500,117381,31,62,9618,1,4,550,5,29,3475,500,500,117381,31,62,9618,1,4,550,5,29,3475
202312,277,44420,C,Staunton  VA ,415,415,105317,3,6,604,1,3,130,7,181,27722,415,415,105317,3,6,604,1,3,130,7,181,27722
